rebalanced_slabs,n_rebalanced_slabs,miss_ratio,throughput,n_alloc_failures,trace_name,number_of_requests,wsr,slab_size,slab_cnt,rebalance_strategy,allocator,tag,monitor_interval,uuid,qps,wss,number_of_objects,file_name,memory_requirement,compulsory_miss_ratio_byte,max_req_size,max_obj_size,trace_file,time_span,purpose,min_req_size,number_of_req_GiB,cpu_requirement,download_path,category,compulsory_miss_ratio_req,number_of_obj_GiB,num_slab_classes,frequency_mean,min_obj_size,poolRebalanceIntervalSec,lru2qColdPct,thresholdMI,mhMovingAverageParam,mhMinDiff,rebalanceOnRecordAccess,countColdTailHitsOnly,rebalanceStrategy,rebalanceDiffRatio,lruRefreshSec,allocFactor,mhOnlyUpdateHitIfRebalance,minRequestsObserved,thresholdAI,minAllocSize,maxAllocSize,lamaMinThreshold,cacheSizeMB,lru2qHotPct,maxDecayInterval,mhMinDiffRatio,poolResizeIntervalSec,emrHigh,emrLow,moveOnSlabRelease,thresholdAD,thresholdMD,enableLookaside,onlySetIfMiss,replayGeneratorConfig,generator,numThreads,zstdTrace,repeatTraceReplay,compressed,numOps,ignoreLargeReq,repeatOpCount,timestampFactor,traceFileName,useTraceTimer,prepopulateCache,base_dir,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,tuned_improvement
812,812,0.1710003705250332,365616.0100965131,0,twitter_cluster34,2147047915,0.1,1,333,marginal-hits-tuned,TINYLFU,,50000,twitter_cluster34-4c70a3f2e71d750be6f9d7bdca3eb598,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,False,0.3,2.0,,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,336,,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.21357049733098293,0.2571325009297708,0.03308668637700152
39807,39807,0.2040870569020347,436007.61239404243,0,twitter_cluster34,2147047915,0.1,1,333,marginal-hits,TINYLFU,,50000,twitter_cluster34-94bfc302dd6677f0ccfb868f647ce320,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,0.3,,,,marginal-hits-old,,0,1.25,,,,72,1048576,,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.18048381095398142,0.22404581455276928,
5867,2109,0.15319688522181862,28176.182008749984,8528476,twitter_cluster34,2147047915,0.1,1,333,lama,TINYLFU,,1000000,twitter_cluster34-71c878489ba88140d13c4673e8d1e451,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,,,,,lama,,0,1.25,,,,72,1048576,1e-05,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.2313739826341975,0.2749359862329854,
5486,5486,0.22891890095522158,486359.64999319543,0,twitter_cluster34,2147047915,0.1,1,333,eviction-rate,TINYLFU,,50000,twitter_cluster34-2c80dbe4e9f92edfa1f16f8d2fb3ee30,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,,,,,eviction-rate,0.1,0,1.25,,,,72,1048576,,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.15565196690079455,0.19921397049958242,
0,0,0.38457086785601613,523131.7508809724,0,twitter_cluster34,2147047915,0.1,1,333,free-mem,TINYLFU,,50000,twitter_cluster34-77ce7b28ebb3a35a29a667c3baf44aec,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,,,,,free-mem,,0,1.25,,,,72,1048576,,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.04356200359878787,
30839,30839,0.2456870362858204,341125.3107489878,0,twitter_cluster34,2147047915,0.1,1,333,tail-age,TINYLFU,,50000,twitter_cluster34-89ab6ddc813e9486308a66cb4a752bd1,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,,,,,tail-age,0.25,0,1.25,,,,72,1048576,,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.13888383157019574,0.1824458351689836,
478,478,0.18490783425296775,571154.8470440523,0,twitter_cluster34,2147047915,0.1,1,333,hits,TINYLFU,,50000,twitter_cluster34-385a99159aad2fef579a4da7f3fca15a,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,,,,,hits,0.1,0,1.25,,,,72,1048576,,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.19966303360304838,0.24322503720183625,
0,0,0.38457086785601613,534715.8965758983,0,twitter_cluster34,2147047915,0.1,1,333,disabled,TINYLFU,,50000,twitter_cluster34-fdb3c317d4687f37711d0285df7fed95,3427.6481,3.2460663128614424,14255292,twr/cluster34.oracleGeneral.zst,504.0,0.0093,453311,453363,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,626391,efficiency,8,274.9405,2.5,twitter/cluster34.oracleGeneral.zst,twitter-kv,0.0066,2.5557,43,150.6141,60,1,,,,,,,disabled,,0,1.25,,,,72,1048576,,336,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,2147047915,True,True,1,/mntData2/data/oracleReuse/twr/cluster34.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.04356200359878787,
0,0,0.06996082516817966,129330.45467262139,0,twitter_cluster35,1828228908,0.01,1,1384,lama,LRU,,1000000,twitter_cluster35-7e0adf1d56ae690a8f79eb5456bfb68a,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,,,True,,lama,,0,1.25,,,,72,1048576,1e-05,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
1618,1618,0.06996462009778044,831860.0279601302,0,twitter_cluster35,1828228908,0.01,1,1384,eviction-rate,LRU,,50000,twitter_cluster35-b2946776f155df9fa8b8b45850772d4b,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,,,True,,eviction-rate,0.1,0,1.25,,,,72,1048576,,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-3.794929600786645e-06,-3.794929600786645e-06,
0,0,0.06996082516817966,908383.7596324394,0,twitter_cluster35,1828228908,0.01,1,1384,free-mem,LRU,,50000,twitter_cluster35-99a04f9489e2353853def40126f79f73,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,,,True,,free-mem,,0,1.25,,,,72,1048576,,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
4774,4774,0.06996087713103813,620751.6804356438,0,twitter_cluster35,1828228908,0.01,1,1384,tail-age,LRU,,50000,twitter_cluster35-f5ea849a1b2cdc921080cd3e3157e7ae,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,,,True,,tail-age,0.25,0,1.25,,,,72,1048576,,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-5.196285847441917e-08,-5.196285847441917e-08,
4854,4854,0.06996085361100744,734393.5664828488,0,twitter_cluster35,1828228908,0.01,1,1384,hits,LRU,,50000,twitter_cluster35-1568364eca2a3adcc8add9622f229213,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,,,True,,hits,0.1,0,1.25,,,,72,1048576,,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-2.8442827787467095e-08,-2.8442827787467095e-08,
0,0,0.06996082516817966,836886.1325354475,0,twitter_cluster35,1828228908,0.01,1,1384,disabled,LRU,,50000,twitter_cluster35-b3f62d9bbcc42794ea0c17ba612c8961,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,,,True,,disabled,,0,1.25,,,,72,1048576,,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
1,1,0.06996082516817966,832478.0429021041,0,twitter_cluster35,1828228908,0.01,1,1384,marginal-hits-tuned,LRU,,50000,twitter_cluster35-d9f36518d5b66ea41dc614fb39fcde66,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,False,0.3,2.0,True,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,1394,100.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,1.9838325409513025e-05
36242,36242,0.06998066349358917,728239.3753569679,0,twitter_cluster35,1828228908,0.01,1,1384,marginal-hits,LRU,,50000,twitter_cluster35-ad92840093cb3ba0e34aaa00fdc58191,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,0.0,,0.3,,True,,marginal-hits-old,,0,1.25,,,,72,1048576,,1394,100.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-1.9838325409513025e-05,-1.9838325409513025e-05,
0,0,0.06996082516817966,124602.77476481393,0,twitter_cluster35,1828228908,0.01,1,1384,lama,LRU2Q,,1000000,twitter_cluster35-d4e42ffe17bbeb29c219dc5a2b9a6780,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,,,True,True,lama,,0,1.25,,,,72,1048576,1e-05,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
1618,1618,0.06997021403623928,732491.0952657026,0,twitter_cluster35,1828228908,0.01,1,1384,eviction-rate,LRU2Q,,50000,twitter_cluster35-07c62547f672e70e5c6022fd7624f2d1,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,,,True,True,eviction-rate,0.1,0,1.25,,,,72,1048576,,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-9.388868059623245e-06,-9.388868059623245e-06,
0,0,0.06996082516817966,751060.0194936099,0,twitter_cluster35,1828228908,0.01,1,1384,free-mem,LRU2Q,,50000,twitter_cluster35-935f133c864ac591777e32be73807011,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,,,True,True,free-mem,,0,1.25,,,,72,1048576,,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
531,531,0.06996082735608948,835550.3549743633,0,twitter_cluster35,1828228908,0.01,1,1384,tail-age,LRU2Q,,50000,twitter_cluster35-e698767070b1c869eb8df577f166c6d5,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,,,True,True,tail-age,0.25,0,1.25,,,,72,1048576,,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-2.1879098255350726e-09,-2.1879098255350726e-09,
4854,4854,0.06996085361100744,726832.463139264,0,twitter_cluster35,1828228908,0.01,1,1384,hits,LRU2Q,,50000,twitter_cluster35-104b5b17cabf685dbf26f45be927673c,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,,,True,True,hits,0.1,0,1.25,,,,72,1048576,,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-2.8442827787467095e-08,-2.8442827787467095e-08,
0,0,0.06996082516817966,698804.0759533688,0,twitter_cluster35,1828228908,0.01,1,1384,disabled,LRU2Q,,50000,twitter_cluster35-e2471e559e0a254e37b4e01bf262f9c7,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,,,True,True,disabled,,0,1.25,,,,72,1048576,,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
0,0,0.06996082516817966,676328.8458592314,0,twitter_cluster35,1828228908,0.01,1,1384,marginal-hits-tuned,LRU2Q,cold,50000,twitter_cluster35-f468cd00549b5f8362a5271badc06a66,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,False,0.3,2.0,True,True,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,1394,30.0,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,1.0156277432629701e-05
3580,3580,0.06997098144561228,739664.357027375,0,twitter_cluster35,1828228908,0.01,1,1384,marginal-hits,LRU2Q,cold,50000,twitter_cluster35-efb9ab8190483abbf68d81c8ed610e97,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,30.0,,0.3,,True,True,marginal-hits-old,,0,1.25,,,,72,1048576,,1394,30.0,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-1.0156277432629701e-05,-1.0156277432629701e-05,
0,0,0.06996082516817966,776747.4140361465,0,twitter_cluster35,1828228908,0.01,1,1384,marginal-hits-tuned,TINYLFU,,50000,twitter_cluster35-a293c3ccc5e83bf8f0da85aa3c82e72e,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,False,0.3,2.0,,,marginal-hits-new,,0,1.25,True,50000.0,True,72,1048576,,1394,,50000.0,0.0,0,0.95,0.5,False,False,True,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,0.026738999578273817
36161,36161,0.09669982474645347,713883.0438266527,0,twitter_cluster35,1828228908,0.01,1,1384,marginal-hits,TINYLFU,,50000,twitter_cluster35-c0183b1e068b3c30ba68b0e5e437d3a4,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,,0.3,,,,marginal-hits-old,,0,1.25,,,,72,1048576,,1394,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-0.026738999578273817,-0.026738999578273817,
0,0,0.06996082516817966,117243.51314495575,0,twitter_cluster35,1828228908,0.01,1,1384,lama,TINYLFU,,1000000,twitter_cluster35-484865361fc2aafef30c19e7bcde59b5,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,,,,,,lama,,0,1.25,,,,72,1048576,1e-05,1394,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
6418,6418,0.09461161030935848,672299.9816204725,0,twitter_cluster35,1828228908,0.01,1,1384,eviction-rate,TINYLFU,,50000,twitter_cluster35-51001c7b0f041556b57ec5da6084b1cc,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,,,,,,eviction-rate,0.1,0,1.25,,,,72,1048576,,1394,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-0.024650785141178827,-0.024650785141178827,
0,0,0.06996082516817966,793969.9997932526,0,twitter_cluster35,1828228908,0.01,1,1384,free-mem,TINYLFU,,50000,twitter_cluster35-37fa9e8072dcc5f464e914c034e68285,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,,,,,,free-mem,,0,1.25,,,,72,1048576,,1394,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,0.0,0.0,
29902,29902,0.06996151600070859,692004.65373899,0,twitter_cluster35,1828228908,0.01,1,1384,tail-age,TINYLFU,,50000,twitter_cluster35-9fe5cee833360487ba35f01bdcbfcd62,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,,,,,,tail-age,0.25,0,1.25,,,,72,1048576,,1394,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-6.90832528932317e-07,-6.90832528932317e-07,
4841,4841,0.06996099473119151,737057.7198428207,0,twitter_cluster35,1828228908,0.01,1,1384,hits,TINYLFU,,50000,twitter_cluster35-8048569e1ad46befb98857fb338e10b9,2927.4098,135.13955341114402,127904403,twr/cluster35.oracleGeneral.zst,2091.0,0.0568,7018,7070,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,624521,efficiency,19,2270.6794,2.5,twitter/cluster35.oracleGeneral.zst,twitter-kv,0.07,128.9453,43,14.2937,71,1,,,,,,,hits,0.1,0,1.25,,,,72,1048576,,1394,,,,0,,,False,,,True,False,{'ampFactor': 1},oracle-general-replay,1,True,False,True,1828228908,True,True,1,/mntData2/data/oracleReuse/twr/cluster35.oracleGeneral.zst,True,True,work_dir_twitter,-1.695630118536684e-07,-1.695630118536684e-07,
